content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
I look through the windows of this love 💕 https://t.co/0YHKbnwAnt,Wed Aug 28 20:44:43 +0000 2019,2019-08-28 20:44:43+00:00,37440,"[Photo(previewUrl='https://pbs.twimg.com/media/EDFa92EXkAEMYKO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFa92EXkAEMYKO?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFa92FXsAYKHq0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFa92FXsAYKHq0?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFa92FXUAAt1WI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFa92FXUAAt1WI?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFa92FXkAIdpMp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFa92FXkAIdpMp?format=jpg&name=large', type='photo')]",[],181,,1974,2811,,https://twitter.com/taylorswift13/status/1166813887267840001,1166813887267840001,1166813887267840001
This love is worth the fight ❤️ https://t.co/TTJ6N1Ilkw,Wed Aug 28 20:34:05 +0000 2019,2019-08-28 20:34:05+00:00,32948,"[Photo(previewUrl='https://pbs.twimg.com/media/EDFYmnOW4AAHJ47?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFYmnOW4AAHJ47?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFYmnRXsAEzUHB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFYmnRXsAEzUHB?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFYmnQW4AAnUUk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFYmnQW4AAnUUk?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFYmnZX4AIeiSD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFYmnZX4AIeiSD?format=jpg&name=large', type='photo')]",[],183,,2161,2656,,https://twitter.com/taylorswift13/status/1166811211066937346,1166811211066937346,1166811211066937346
"We were a fresh page on the desk, filling in the blanks as we go 💗 https://t.co/9wGs81eyV4",Wed Aug 28 20:24:34 +0000 2019,2019-08-28 20:24:34+00:00,27544,"[Photo(previewUrl='https://pbs.twimg.com/media/EDFWa7lXsAATnZg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFWa7lXsAATnZg?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFWa7mXsAA4rsk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFWa7mXsAA4rsk?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFWa7nWwAAQJh-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFWa7nWwAAQJh-?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFWa7mXoAAdi6W?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFWa7mXoAAdi6W?format=jpg&name=large', type='photo')]",[],161,,2121,2375,,https://twitter.com/taylorswift13/status/1166808813690920961,1166808813690920961,1166808813690920961
It’s been a long time coming but... 💘 https://t.co/n1WHYajSz3,Wed Aug 28 20:17:28 +0000 2019,2019-08-28 20:17:28+00:00,27459,"[Photo(previewUrl='https://pbs.twimg.com/media/EDFUzcVXsAAbr8E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFUzcVXsAAbr8E?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFUzcVX4AA3Zx6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFUzcVX4AA3Zx6?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFUzcTXoAE2slv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFUzcTXoAE2slv?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFUzcUXoAAZ6au?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFUzcUXoAAZ6au?format=jpg&name=large', type='photo')]",[],184,,1733,2225,,https://twitter.com/taylorswift13/status/1166807029303975942,1166807029303975942,1166807029303975942
Things will never be the same 💗 https://t.co/UlMMLw2b5y,Wed Aug 28 20:09:00 +0000 2019,2019-08-28 20:09:00+00:00,29350,"[Photo(previewUrl='https://pbs.twimg.com/media/EDFS2bHXoAIao2b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFS2bHXoAIao2b?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFS2bGW4AEptIo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFS2bGW4AEptIo?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFS2bHXoAE3GXw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFS2bHXoAE3GXw?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDFS2bHXoAAb6la?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDFS2bHXoAAb6la?format=jpg&name=large', type='photo')]",[],222,,1878,2434,,https://twitter.com/taylorswift13/status/1166804898035437568,1166804898035437568,1166804898035437568
"Thank you!!! It’s the nicest feeling when someone sees your intention, so glad you like the journals 💘 https://t.co/eMiYRvqlgz",Wed Aug 28 17:40:47 +0000 2019,2019-08-28 17:40:47+00:00,38615,,['https://twitter.com/anniezaleski/status/1166036509067227136'],71,https://twitter.com/anniezaleski/status/1166036509067227136,891,3710,,https://twitter.com/taylorswift13/status/1166767597985161221,1166767597985161221,1166767597985161221
"“Taylor Swift’s diary entries are a must-read companion to Lover” was a thing The New York Times said so here’s where you can get them, I mean they literally said you must read them so... https://t.co/whgqEZMAlq https://t.co/GeCicGvqyC",Wed Aug 28 16:41:31 +0000 2019,2019-08-28 16:41:31+00:00,36444,"[Photo(previewUrl='https://pbs.twimg.com/media/EDEjXYsXUAAC4es?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDEjXYsXUAAC4es?format=jpg&name=large', type='photo')]",['https://TaylorSwift.lnk.to/Lover-dlx'],300,,1344,5572,,https://twitter.com/taylorswift13/status/1166752681039409152,1166752681039409152,1166752681039409152
Thank you 💕💕💕💕💕💕💕💕💕💕💕💕💕 https://t.co/5GbaKdjyzT,Tue Aug 27 22:59:13 +0000 2019,2019-08-27 22:59:13+00:00,72611,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAwO3NW4AI01Lm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAwO3NW4AI01Lm?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAwO3JWsAEC6CV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAwO3JWsAEC6CV?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAwO3GXoAELntN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAwO3GXoAELntN?format=jpg&name=large', type='photo')]",[],436,,1261,10665,,https://twitter.com/taylorswift13/status/1166485344965074944,1166485344965074944,1166485344965074944
Thank you 💘💘💘💘💘💘💘💘💘💘💘💘💘 https://t.co/4uwNJohsUE,Tue Aug 27 22:40:03 +0000 2019,2019-08-27 22:40:03+00:00,47779,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAr2LrWwAAKZAS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAr2LrWwAAKZAS?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAr2LrWsAA0Pez?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAr2LrWsAA0Pez?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAr2LtXYAAAvOb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAr2LtXYAAAvOb?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAr2LtWsAAx2CC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAr2LtWsAAx2CC?format=jpg&name=large', type='photo')]",[],223,,1006,7257,,https://twitter.com/taylorswift13/status/1166480521532252165,1166480521532252165,1166480521532252165
Thank you 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/2KEv4XhadQ,Tue Aug 27 22:37:15 +0000 2019,2019-08-27 22:37:15+00:00,64902,"[Photo(previewUrl='https://pbs.twimg.com/media/EDArM_zXsAAMyrG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDArM_zXsAAMyrG?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDArM_wX4AAGGSx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDArM_wX4AAGGSx?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDArM_wXUAA7-eS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDArM_wXUAA7-eS?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDArM_yWsAI9s45?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDArM_yWsAI9s45?format=jpg&name=large', type='photo')]",[],500,,1489,10111,,https://twitter.com/taylorswift13/status/1166479816494915585,1166479816494915585,1166479816494915585
"There’s a dazzling haze, a mysterious way about you dear...
📷: @ShearerPhoto @GettyVIP https://t.co/Xl63m45BJp",Tue Aug 27 21:26:16 +0000 2019,2019-08-27 21:26:16+00:00,49707,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAa9NaXkAEOxJH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAa9NaXkAEOxJH?format=jpg&name=large', type='photo')]",[],281,,1193,7402,,https://twitter.com/taylorswift13/status/1166461955323899904,1166461955323899904,1166461955323899904
"It’s you and me, there’s nothing like this 💘 https://t.co/JKS1O4rnzY",Tue Aug 27 20:58:20 +0000 2019,2019-08-27 20:58:20+00:00,33579,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAUjtfX4AA4NPd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAUjtfX4AA4NPd?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAUjtaWsAArCSR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAUjtaWsAArCSR?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAUjtcXsAAqUGd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAUjtcXsAAqUGd?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAUjtbX4AAAXEv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAUjtbX4AAAXEv?format=jpg&name=large', type='photo')]",[],197,,2058,2774,,https://twitter.com/taylorswift13/status/1166454924361773056,1166454924361773056,1166454924361773056
"I once believed love would be burning red, but it’s golden 💛 https://t.co/09hzwQAVeu",Tue Aug 27 20:50:44 +0000 2019,2019-08-27 20:50:44+00:00,34471,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAS0j4XoAA15FS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAS0j4XoAA15FS?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAS0j0XoAADgxK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAS0j0XoAADgxK?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAS0j1WkAAGWiR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAS0j1WkAAGWiR?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAS0jzXYAIz9fF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAS0jzXYAIz9fF?format=jpg&name=large', type='photo')]",[],167,,1675,2840,,https://twitter.com/taylorswift13/status/1166453013650792448,1166453013650792448,1166453013650792448
Threw out our cloaks and our daggers because it’s morning now. 💗 https://t.co/u1LqbgCKKd,Tue Aug 27 20:44:20 +0000 2019,2019-08-27 20:44:20+00:00,35881,"[Photo(previewUrl='https://pbs.twimg.com/media/EDARXF7W4AAuO-C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDARXF7W4AAuO-C?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDARXF9XoAA-Aad?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDARXF9XoAA-Aad?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDARXF6XoAAnZ8t?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDARXF6XoAAnZ8t?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDARXF5X4AEn6vb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDARXF5X4AEn6vb?format=jpg&name=large', type='photo')]",[],272,,1506,2685,,https://twitter.com/taylorswift13/status/1166451400131469312,1166451400131469312,1166451400131469312
They say the road gets hard and you get lost when you’re led by blind faith..But we might just get away with it 💗 https://t.co/W3aKhXThA7,Tue Aug 27 20:38:06 +0000 2019,2019-08-27 20:38:06+00:00,25223,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAP74rWsAICwmT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAP74rWsAICwmT?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAP74rXUAMAdvB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAP74rXUAMAdvB?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAP74tXYAAJ-g-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAP74tXYAAJ-g-?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAP74tW4AU3ZXl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAP74tW4AU3ZXl?format=jpg&name=large', type='photo')]",[],203,,1340,2265,,https://twitter.com/taylorswift13/status/1166449835010154496,1166449835010154496,1166449835010154496
"We bless the rains on Cornelia Street, memorize the creaks in the floor 💗 https://t.co/s3Uze1fJtb",Tue Aug 27 20:33:49 +0000 2019,2019-08-27 20:33:49+00:00,28787,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAO9DKWsAEubHR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAO9DKWsAEubHR?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAO9DMXkAIfdDl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAO9DMXkAIfdDl?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAO9DNWwAAJ9Lf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAO9DNWwAAJ9Lf?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EDAO9DLWsAIZwum?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAO9DLWsAIZwum?format=jpg&name=large', type='photo')]",[],159,,1099,2422,,https://twitter.com/taylorswift13/status/1166448755098497024,1166448755098497024,1166448755098497024
"Thank you to the fans who voted, our excellent cast, @todrick , @drewkirsch and everyone who worked so hard on the You Need to Calm Down video. @vmas Video of the Year 🤯 I MEAN JUST WOW GUYS YOU DID THAT HUH 🙏🙏🎉
📷: @KevinMazur // @GettyVIP https://t.co/WjD6muE3nv",Tue Aug 27 20:16:33 +0000 2019,2019-08-27 20:16:33+00:00,65347,"[Photo(previewUrl='https://pbs.twimg.com/media/EDAK_z4WkAUdgn9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDAK_z4WkAUdgn9?format=jpg&name=large', type='photo')]",[],358,,1920,8549,,https://twitter.com/taylorswift13/status/1166444409921134593,1166444409921134593,1166444409921134593
"I’ll tell you the truth, but never goodbye 💗 https://t.co/xpgFpLHKtv",Mon Aug 26 20:28:16 +0000 2019,2019-08-26 20:28:16+00:00,49025,"[Photo(previewUrl='https://pbs.twimg.com/media/EC7EGFHXkAAGOMD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7EGFHXkAAGOMD?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC7EGFKXkAEMeTy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7EGFKXkAEMeTy?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC7EGFHWsAEPg5v?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7EGFHWsAEPg5v?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC7EGFIWkAIod-a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7EGFIWkAIod-a?format=jpg&name=large', type='photo')]",[],211,,1757,3696,,https://twitter.com/taylorswift13/status/1166084970231861248,1166084970231861248,1166084970231861248
"And I hope I never lose you, hope it never ends 💗 https://t.co/7BhkCdssqB",Mon Aug 26 20:16:53 +0000 2019,2019-08-26 20:16:53+00:00,51013,"[Photo(previewUrl='https://pbs.twimg.com/media/EC7BZCPXYBIET1x?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7BZCPXYBIET1x?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC7BZCQXoAEda8K?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7BZCQXoAEda8K?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC7BZCQXoAMULmb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7BZCQXoAMULmb?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC7BZCQXkAUnbuT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC7BZCQXkAUnbuT?format=jpg&name=large', type='photo')]",[],390,,1752,4111,,https://twitter.com/taylorswift13/status/1166082105811619840,1166082105811619840,1166082105811619840
"Lost my gloves, you give me one. Wanna hang out? Yeah, sounds like fun 🌸 https://t.co/byJsAuDcHT",Mon Aug 26 20:06:57 +0000 2019,2019-08-26 20:06:57+00:00,30791,"[Photo(previewUrl='https://pbs.twimg.com/media/EC6_N2EXUAA_qab?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC6_N2EXUAA_qab?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC6_N2DXkAUWWUs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC6_N2DXkAUWWUs?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC6_N2EWsAAXy0V?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC6_N2EWsAAXy0V?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC6_N2FWwAMs3Jl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC6_N2FWwAMs3Jl?format=jpg&name=large', type='photo')]",[],133,,1601,2539,,https://twitter.com/taylorswift13/status/1166079607688302593,1166079607688302593,1166079607688302593
This ultraviolet morning light below tells me this love is worth the fight 💗 https://t.co/fo8M7j5h6e,Mon Aug 26 19:59:11 +0000 2019,2019-08-26 19:59:11+00:00,32546,"[Photo(previewUrl='https://pbs.twimg.com/media/EC69cExX4AUcUhr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC69cExX4AUcUhr?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC69cEyXkAEt4j6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC69cEyXkAEt4j6?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC69cEwXoAA155F?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC69cEwXoAA155F?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC69cEzWwAEhGnD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC69cEzWwAEhGnD?format=jpg&name=large', type='photo')]",[],177,,1400,2811,,https://twitter.com/taylorswift13/status/1166077650219216896,1166077650219216896,1166077650219216896
Just wanna lift you up and not let you go 💘 https://t.co/A3UPmodaU1,Mon Aug 26 19:50:55 +0000 2019,2019-08-26 19:50:55+00:00,30086,"[Photo(previewUrl='https://pbs.twimg.com/media/EC67jC0X4AIx7P-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC67jC0X4AIx7P-?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC67jC6XoAUL085?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC67jC6XoAUL085?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC67jC6XsAACSiU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC67jC6XsAACSiU?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC67jC0XoAAFlXu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC67jC0XoAAFlXu?format=jpg&name=large', type='photo')]",[],114,,1359,2623,,https://twitter.com/taylorswift13/status/1166075573153783815,1166075573153783815,1166075573153783815
"Barefoot in the kitchen, sacred new beginnings that became my religion. Listen. 💘 https://t.co/AojqFASa3A",Mon Aug 26 19:43:06 +0000 2019,2019-08-26 19:43:06+00:00,28932,"[Photo(previewUrl='https://pbs.twimg.com/media/EC65wiiXYAA9SN3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC65wiiXYAA9SN3?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC65wigX4AA9dal?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC65wigX4AA9dal?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC65wihWsAA9iAt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC65wihWsAA9iAt?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC65wifXsAE-Ozy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC65wifXsAE-Ozy?format=jpg&name=large', type='photo')]",[],176,,1402,2601,,https://twitter.com/taylorswift13/status/1166073605807120384,1166073605807120384,1166073605807120384
"Ever since I saw Fleabag, I’ve been all ‘I can’t wait to see this woman host @nbcsnl’ and it’s happening now + I get to be there too = I am in shambles. 😭🙏 Oct 5th 🥳🎉 https://t.co/VcZeuXWKuc",Mon Aug 26 17:31:40 +0000 2019,2019-08-26 17:31:40+00:00,71613,"[Photo(previewUrl='https://pbs.twimg.com/media/EC6bqvFX4AAY_xo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC6bqvFX4AAY_xo?format=jpg&name=large', type='photo')]",[],1437,,1837,7875,,https://twitter.com/taylorswift13/status/1166040528443662338,1166040528443662338,1166040528443662338
"I think we *all* know how I feel about sequins ✨ @StellaMcCartney

New pieces are being added to the online store every day so keep checking back: https://t.co/zSHpnhUlLb https://t.co/SsLhOIcHPY",Sun Aug 25 21:03:39 +0000 2019,2019-08-25 21:03:39+00:00,43847,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EC2CctNW4AAN_3F.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1165729640499093514/pl/xtIc4JHenB7DlYRO.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1165729640499093514/vid/1280x720/EyE32nLdpogwDO5o.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1165729640499093514/vid/640x360/8se3xGkeAz_FKj57.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1165729640499093514/vid/480x270/NB1x7HxVUWH8FFSN.mp4?tag=13', bitrate=288000)], duration=58.934, type='video')]",['https://store.taylorswift.com'],198,,951,5452,,https://twitter.com/taylorswift13/status/1165731487918018560,1165731487918018560,1165731487918018560
I get mystified by how this city screams your name.💘 https://t.co/l2d5C1vLMX,Sun Aug 25 19:47:11 +0000 2019,2019-08-25 19:47:11+00:00,39047,"[Photo(previewUrl='https://pbs.twimg.com/media/EC1xGj1WkAERg5R?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1xGj1WkAERg5R?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1xGj2XsAckkQT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1xGj2XsAckkQT?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1xGj2WsAA6wtY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1xGj2WsAA6wtY?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1xGj1WwAASf5v?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1xGj1WwAASf5v?format=jpg&name=large', type='photo')]",[],231,,1885,3402,,https://twitter.com/taylorswift13/status/1165712242068865025,1165712242068865025,1165712242068865025
I’m crazier for you than I was at sixteen. 💗 https://t.co/VAGsMMUmcW,Sun Aug 25 19:38:14 +0000 2019,2019-08-25 19:38:14+00:00,59965,"[Photo(previewUrl='https://pbs.twimg.com/media/EC1vDhGXYAItF8j?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1vDhGXYAItF8j?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1vDg8WwAACGmb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1vDg8WwAACGmb?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1vDg7WsAIk3Gt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1vDg7WsAIk3Gt?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1vDg-XsAE1q4w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1vDg-XsAE1q4w?format=jpg&name=large', type='photo')]",[],661,,1931,5273,,https://twitter.com/taylorswift13/status/1165709990826598402,1165709990826598402,1165709990826598402
"I want to drive away with you, I want your complications too 💗 https://t.co/dnL2iBHZhW",Sun Aug 25 19:33:03 +0000 2019,2019-08-25 19:33:03+00:00,36649,"[Photo(previewUrl='https://pbs.twimg.com/media/EC1t3pwXUAMBOCZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1t3pwXUAMBOCZ?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1t3pvXsAAgZRd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1t3pvXsAAgZRd?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1t3pwWwAEgzaV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1t3pwWwAEgzaV?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/EC1t3pwXkAEnAYj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EC1t3pwXkAEnAYj?format=jpg&name=large', type='photo')]",[],195,,1372,3082,,https://twitter.com/taylorswift13/status/1165708688092516358,1165708688092516358,1165708688092516358
